Time	SpineBase_X	SpineBase_Y	SpineBase_Z	SpineMid_X	SpineMid_Y	SpineMid_Z	Nec_X	Nec_Y	Nec_Z	Head_X	Head_Y	Head_Z	ShoulderLeft_X	ShoulderLeft_Y	ShoulderLeft_Z	ElbowLeft_X	ElbowLeft_Y	ElbowLeft_Z	WristLeft_X	WristLeft_Y	WristLeft_Z	HandLeft_X	HandLeft_Y	HandLeft_Z	ShoulderRight_X	ShoulderRight_Y	ShoulderRight_Z	ElbowRight_X	ElbowRight_Y	ElbowRight_Z	WristRight_X	WristRight_Y	WristRight_Z	HandRight_X	HandRight_Y	HandRight_Z	HipLeft_X	HipLeft_Y	HipLeft_Z	KneeLeft_X	KneeLeft_Y	KneeLeft_Z	AnkleLeft_X	AnkleLeft_Y	AnkleLeft_Z	FootLeft_X	FootLeft_Y	FootLeft_Z	HipRight_X	HipRight_Y	HipRight_Z	KneeRight_X	KneeRight_Y	KneeRight_Z	AnkleRight_X	AnkleRight_Y	AnkleRight_Z	FootRight_X	FootRight_Y	FootRight_Z	SpineShoulder_X	SpineShoulder_Y	SpineShoulder_Z	HandTipLeft_X	HandTipLeft_Y	HandTipLeft_Z	ThumbLeft_X	ThumbLeft_Y	ThumbLeft_Z	HandTipRight_X	HandTipRight_Y	HandTipRight_Z	ThumbRight_X	ThumbRight_Y	ThumbRight_Z	
2843740941984	-0.359407	0.209578	3.04998	-0.247735	0.511414	3.1179	-0.143825	0.812483	3.18032	-0.207858	0.907477	3.30508	-0.272647	0.846359	3.14121	-0.348926	0.608407	2.99072	-0.436264	0.34116	2.95987	-0.465829	0.252852	2.95344	-0.116249	0.73521	3.23562	-0.0885155	0.485007	3.08834	-0.0323718	0.338998	2.94019	-0.0137607	0.290925	2.89476	-0.421234	0.260598	2.95034	-0.156801	-0.0902698	3.0537	-0.355029	-0.413295	3.14835	-0.319546	-0.498817	3.14385	-0.288736	0.153	3.0772	-0.312188	-0.168552	3.21918	-0.394796	-0.465478	3.14078	-0.293712	-0.479052	3.12456	-0.169656	0.738435	3.16691	-0.476572	0.215024	2.93891	-0.43611	0.268184	2.91501	-0.0105033	0.271588	2.88379	0.00571208	0.304484	2.86653	
2843741272239	-0.349342	0.217272	3.05018	-0.254708	0.53848	3.13017	-0.175612	0.858548	3.20551	-0.0951718	0.77786	3.23398	-0.304356	0.892349	3.1664	-0.388557	0.664752	3.0038	-0.45859	0.466709	3.00839	-0.44493	0.389982	2.91211	-0.147984	0.781224	3.26085	-0.0964219	0.534144	3.11457	-0.0341176	0.377947	2.98064	-0.0631929	0.336691	3.03143	-0.409248	0.268265	2.9585	-0.124483	-0.0602508	3.07498	-0.0606709	-0.482895	3.07997	-0.0128408	-0.574171	3.12733	-0.277958	0.163273	3.06939	-0.317289	-0.151604	3.225	-0.38854	-0.451206	3.14523	-0.330186	-0.514918	3.15933	-0.195821	0.781776	3.18976	-0.455731	0.351674	2.89762	-0.4414	0.386888	2.889	-0.0663965	0.323493	3.02627	-0.0589681	0.34383	2.99967	
2843741612723	-0.348305	0.2266	3.07154	-0.255534	0.540171	3.13365	-0.173129	0.855197	3.20063	-0.0717568	0.798238	3.22833	-0.30188	0.889002	3.16152	-0.387339	0.660399	3.00117	-0.456885	0.46461	3.01074	-0.407233	0.435814	2.9266	-0.145503	0.777874	3.25597	-0.084738	0.53216	3.11106	-0.0140678	0.379694	2.97702	0.00939282	0.329523	2.93628	-0.405757	0.262795	3.00819	-0.112369	0.000600276	3.00247	-0.00374793	-0.396368	3.10675	0.0549442	-0.431249	2.977	-0.280433	0.183141	3.07796	-0.308092	-0.1451	3.22776	-0.385297	-0.442908	3.14658	-0.332005	-0.514025	3.1548	-0.19462	0.77997	3.18783	-0.405502	0.429985	2.91408	-0.404018	0.432373	2.9035	0.00594385	0.316311	2.93111	0.0130543	0.336635	2.90451	
2843742272278	-0.312809	0.224272	3.09101	-0.235382	0.544879	3.13824	-0.160552	0.857525	3.18419	-0.102932	0.803926	3.1482	-0.289334	0.891324	3.14509	-0.354243	0.652641	2.98981	-0.41314	0.455048	3.01221	-0.399823	0.451965	3.03863	-0.132947	0.780183	3.23953	-0.0680797	0.526125	3.11355	0.00623593	0.36511	2.99308	0.0309324	0.312083	2.95686	-0.371113	0.254366	3.05384	-0.172115	-0.0210158	3.05964	-0.0632669	-0.417804	3.16393	0.0347277	-0.486488	3.18827	-0.247165	0.188918	3.05574	-0.259225	-0.144501	3.23277	-0.377445	-0.439552	3.14643	-0.356654	-0.52572	3.14996	-0.181404	0.780721	3.17342	-0.400968	0.430541	3.0291	-0.388293	0.44297	3.0016	0.0307706	0.304682	2.95186	0.0266715	0.314128	2.92458	
2843742612778	-0.335254	0.203157	3.04112	-0.23886	0.536128	3.11546	-0.15248	0.854461	3.16917	-0.112921	0.780641	3.0922	-0.281286	0.888263	3.13006	-0.40185	0.633843	3.0731	-0.479359	0.444926	3.13539	-0.505696	0.382763	3.16002	-0.124888	0.777111	3.22451	-0.0402912	0.52261	3.11361	0.0503489	0.363121	3.00369	0.0805232	0.310599	2.97099	-0.388214	0.240995	2.99143	-0.256856	-0.0213063	3.12463	-0.147693	-0.418003	3.229	-0.0293467	-0.458925	3.24581	-0.274317	0.160485	3.0184	-0.230744	-0.131269	3.22973	-0.358745	-0.415457	3.16957	-0.296639	-0.450665	3.03987	-0.174833	0.776606	3.15844	-0.506556	0.36162	3.15049	-0.49351	0.374408	3.123	0.0801918	0.303209	2.96599	0.0758723	0.312669	2.93871	
2843743272226	-0.167564	0.18073	3.05101	-0.124275	0.499264	3.07877	-0.0814586	0.816467	3.09987	-0.0601291	0.74453	3.03383	-0.221162	0.891102	3.11762	-0.367046	0.647197	3.08694	-0.470035	0.438588	3.15891	-0.504817	0.369878	3.18676	-0.0647665	0.779928	3.21202	-0.00301393	0.518935	3.10072	0.0746495	0.355959	2.98549	0.0156209	0.293739	2.89586	-0.231234	0.201403	3.01116	-0.21936	-0.0774902	3.1614	-0.33394	-0.483426	3.21598	-0.380126	-0.473697	3.09403	-0.0997579	0.155392	3.01746	0.0967488	-0.187977	3.20497	0.178265	-0.560577	3.33583	0.233631	-0.595224	3.20589	-0.09212	0.738457	3.09677	-0.505692	0.348785	3.17723	-0.492665	0.361637	3.14972	0.0156027	0.281554	2.89228	0.0154943	0.29136	2.8724	
2843743612737	-0.117596	0.215935	3.04887	-0.112781	0.51652	3.08149	-0.0862994	0.820615	3.10199	-0.0650569	0.748741	3.03593	-0.225991	0.895241	3.11973	-0.361644	0.645257	3.09092	-0.456812	0.438021	3.16408	-0.488981	0.369765	3.19233	-0.0695966	0.78407	3.21414	0.0312927	0.537847	3.09758	0.145593	0.406715	2.97233	0.183749	0.363671	2.93451	-0.173283	0.226572	3.00344	-0.197544	-0.0417848	3.16656	-0.346144	-0.397745	3.14838	-0.281984	-0.431516	3.01929	-0.05911	0.200147	3.02154	-0.0116539	-0.175435	3.21532	0.165069	-0.542722	3.32884	0.223631	-0.575207	3.19977	-0.0939911	0.743613	3.0986	-0.489907	0.348674	3.18279	-0.476948	0.361528	3.15527	0.18315	0.351263	2.93098	0.182287	0.360777	2.91116	
2843743942045	-0.106909	0.215413	3.0412	-0.100539	0.52055	3.07715	-0.0856428	0.821179	3.10183	-0.0643883	0.749316	3.03578	-0.225335	0.895804	3.11957	-0.347429	0.638857	3.08873	-0.428831	0.442458	3.16165	-0.456396	0.377807	3.18983	-0.0690958	0.784077	3.21397	0.0334982	0.53863	3.09729	0.147587	0.406107	2.97343	0.185676	0.362601	2.93607	-0.16596	0.224203	2.99996	-0.173418	-0.0584225	3.19012	-0.3626	-0.440412	3.14784	-0.366008	-0.530722	3.14363	-0.0440184	0.202543	3.00771	-0.00457909	-0.177822	3.21668	0.15545	-0.554165	3.32566	0.215156	-0.585866	3.19698	-0.0911996	0.745541	3.09793	-0.457422	0.356688	3.18028	-0.444592	0.369506	3.15275	0.18507	0.350197	2.93254	0.1828	0.360493	2.91157	
2843744612788	-0.078071	0.213308	3.06239	-0.0846491	0.521972	3.08364	-0.0829143	0.822769	3.09966	-0.0616109	0.750942	3.0336	-0.222614	0.897391	3.11741	-0.320822	0.629787	3.09463	-0.387247	0.440378	3.1714	-0.409787	0.378046	3.20087	-0.0665092	0.784288	3.21183	0.0388405	0.539219	3.09711	0.145951	0.392876	2.98368	0.108133	0.327623	2.96169	-0.133456	0.22071	3.02555	-0.150608	-0.0501866	3.18612	-0.353952	-0.425621	3.15515	-0.346848	-0.517895	3.14576	-0.0209657	0.201065	3.02621	0.0129884	-0.176366	3.21971	0.154426	-0.565204	3.31141	0.213931	-0.597054	3.18267	-0.0852918	0.747905	3.09685	-0.410962	0.356928	3.1913	-0.398326	0.369747	3.16374	0.107828	0.27906	2.96395	0.104975	0.350247	2.92646	
2843744941973	-0.0692241	0.216528	3.06607	-0.061701	0.526535	3.08937	-0.053062	0.826709	3.1013	-0.0312171	0.754944	3.03523	-0.192823	0.901328	3.11906	-0.300026	0.637176	3.09859	-0.374255	0.439135	3.17615	-0.399369	0.373934	3.20588	-0.0381818	0.785936	3.21361	0.0589254	0.56359	3.05059	0.151782	0.430486	2.90942	0.116335	0.356887	2.95331	-0.124698	0.222806	3.03145	-0.111757	-0.0691359	3.20949	-0.325386	-0.410066	3.16597	-0.261294	-0.444301	3.03709	-0.0116768	0.205395	3.02803	0.108401	-0.179872	3.20215	0.156613	-0.610648	3.32344	0.207867	-0.681588	3.3245	-0.0542894	0.75296	3.10052	-0.400577	0.35283	3.1963	-0.387987	0.365668	3.16874	0.112254	0.332861	2.93925	0.105488	0.359842	2.91963	
2843745612767	-0.0326076	0.207818	3.10154	-0.0329777	0.521809	3.11225	-0.0327	0.825445	3.11418	-0.0104871	0.753607	3.04812	-0.172495	0.900073	3.13196	-0.267706	0.631262	3.10987	-0.331852	0.444613	3.18697	-0.353565	0.3832	3.21656	-0.0289811	0.784507	3.22034	0.0767583	0.56048	3.06589	0.176525	0.426852	2.9305	0.14844	0.355274	2.98728	-0.0848499	0.213364	3.06619	-0.0991377	-0.0691589	3.21845	-0.351539	-0.409443	3.15001	-0.347073	-0.500092	3.14698	0.0210873	0.197445	3.06382	0.124028	-0.194785	3.23375	0.159433	-0.617198	3.32778	0.206441	-0.688539	3.33363	-0.0326663	0.750911	3.11565	-0.354919	0.362069	3.20697	-0.34252	0.374871	3.17939	0.137535	0.333098	2.96525	0.136891	0.363798	2.952	
2843745941972	-0.0271617	0.210644	3.10582	-0.0184245	0.522744	3.12554	-0.00589656	0.823149	3.13849	0.0167946	0.751176	3.07246	-0.145731	0.897792	3.15628	-0.178214	0.617008	3.10013	-0.225547	0.365007	3.1552	-0.241546	0.281792	3.17744	-0.0208587	0.781817	3.23394	0.0748099	0.552804	3.0803	0.164034	0.408825	2.94833	0.142189	0.341049	2.98832	-0.0788387	0.216225	3.06952	-0.0952991	-0.0677447	3.22275	-0.350971	-0.404957	3.15069	-0.338287	-0.495753	3.14619	0.025627	0.200187	3.06921	0.131548	-0.189486	3.24227	0.18357	-0.625217	3.34836	0.243568	-0.658167	3.22079	-0.00932412	0.749488	3.13709	-0.243238	0.260962	3.16778	-0.231279	0.27416	3.14012	0.143373	0.296181	2.9736	0.114597	0.331202	2.94825	
2843746271963	-0.0133555	0.214982	3.10993	-0.00451907	0.524141	3.13293	0.00413331	0.823167	3.14544	0.027002	0.751167	3.07942	-0.135717	0.897814	3.16325	-0.173706	0.618269	3.10386	-0.229904	0.349475	3.15667	-0.248852	0.260662	3.17815	-0.00799653	0.780867	3.24589	0.0756122	0.536804	3.11092	0.174226	0.327042	2.96676	0.150549	0.252383	3.00239	-0.0650537	0.221812	3.07004	-0.0938008	-0.0661796	3.22244	-0.341934	-0.411059	3.16366	-0.346619	-0.504536	3.14897	0.0395845	0.203305	3.0774	0.143748	-0.180094	3.26187	0.178096	-0.589035	3.34597	0.230696	-0.65358	3.35716	0.00195464	0.749717	3.14445	-0.25052	0.239899	3.16849	-0.238531	0.253185	3.14082	0.137068	0.216579	2.9881	0.131239	0.251633	2.95883	
2843746942058	0.006602	0.217687	3.12297	0.0219075	0.527739	3.15185	0.0381074	0.829343	3.17393	0.0615683	0.757337	3.10789	-0.101791	0.90399	3.19176	-0.147845	0.628506	3.11772	-0.214065	0.358668	3.15493	-0.160289	0.287278	3.08194	0.0246022	0.786535	3.27558	0.103352	0.54289	3.13678	0.193921	0.343821	2.99414	0.167384	0.270525	3.02726	-0.0446636	0.225999	3.08036	-0.0928317	-0.0561191	3.22903	-0.342557	-0.398102	3.15869	-0.352149	-0.491688	3.1415	0.0580924	0.204697	3.09267	0.151048	-0.178182	3.28257	0.185643	-0.594422	3.35165	0.232229	-0.656737	3.37195	0.0340452	0.755145	3.17012	-0.16012	0.261785	3.07828	-0.15907	0.285093	3.0585	0.150365	0.233589	3.00396	0.18541	0.269875	3.02779	
2843747272199	0.0143058	0.219768	3.12576	0.0335397	0.52923	3.15674	0.0522246	0.8297	3.17825	0.0759324	0.757681	3.11221	-0.0876988	0.904349	3.19609	-0.136334	0.630185	3.11825	-0.205366	0.361585	3.15825	-0.156975	0.264716	3.11546	0.038521	0.786805	3.27981	0.113769	0.541752	3.14162	0.198555	0.349574	3.00369	0.169428	0.276065	3.03564	-0.0386762	0.226536	3.08293	-0.160262	-0.119516	3.29343	-0.35909	-0.426683	3.15507	-0.364176	-0.517987	3.14837	0.0673727	0.208443	3.09571	0.1563	-0.175559	3.2854	0.199133	-0.597936	3.3425	0.226562	-0.657619	3.37747	0.0476598	0.755819	3.17488	-0.164203	0.233941	3.15629	-0.153863	0.270164	3.07925	0.151825	0.235099	3.00579	0.188024	0.273138	3.03537	
2843747942010	0.0233488	0.224787	3.13897	0.0471917	0.5589	3.21457	0.0629591	0.879128	3.27002	0.100171	0.841963	3.21332	-0.0719582	0.909985	3.22049	-0.125074	0.63913	3.13351	-0.196392	0.369873	3.16595	-0.144395	0.284824	3.10225	0.0399776	0.78738	3.2832	0.143815	0.550579	3.15027	0.244276	0.406043	3.02859	0.20469	0.330458	3.09239	-0.0281922	0.231716	3.09573	-0.103173	-0.0811267	3.28371	-0.347383	-0.413285	3.15999	-0.277016	-0.445174	3.03414	0.0745147	0.21284	3.10935	0.166529	-0.176157	3.2896	0.203395	-0.593459	3.33647	0.252519	-0.65688	3.35617	0.0590918	0.800338	3.25832	-0.145966	0.240959	3.13529	-0.142892	0.292457	3.07013	0.201326	0.320025	3.07325	0.203141	0.327958	3.069	
2843748272163	0.0314429	0.233524	3.19943	0.0491528	0.563571	3.2433	0.0652619	0.883339	3.28186	0.103439	0.845567	3.22573	-0.0642289	0.918394	3.24581	-0.117993	0.650909	3.14789	-0.189855	0.380249	3.16988	-0.14665	0.306342	3.11394	0.045864	0.794528	3.30597	0.149247	0.559596	3.16912	0.249671	0.41761	3.04424	0.283345	0.370958	3.00654	-0.0202895	0.237733	3.15703	-0.0877309	-0.0712379	3.27221	-0.339172	-0.402631	3.16275	-0.272815	-0.435884	3.0346	0.0824545	0.224003	3.16905	0.174029	-0.187405	3.30609	0.208929	-0.599894	3.34035	0.256287	-0.659275	3.36324	0.0613983	0.80475	3.27362	-0.150273	0.266685	3.13578	-0.141759	0.31618	3.07617	0.279701	0.360363	2.98744	0.281149	0.368084	2.98324	
2843748612765	-0.0170029	0.229291	3.17112	0.0401275	0.563851	3.24018	0.0670052	0.884965	3.28374	0.102598	0.846469	3.22715	-0.0626927	0.919498	3.24678	-0.117123	0.651246	3.15175	-0.189199	0.380909	3.17576	-0.148968	0.290762	3.12023	0.0474487	0.795723	3.30722	0.152956	0.561412	3.17101	0.256128	0.421992	3.04549	0.290723	0.376198	3.00757	-0.0778541	0.240418	3.133	-0.196627	-0.103947	3.3481	-0.352843	-0.4491	3.15348	-0.275358	-0.512665	3.11726	0.0442383	0.2129	3.13644	0.17731	-0.171662	3.30338	0.219165	-0.582939	3.36231	0.265009	-0.655288	3.36791	0.0614083	0.805443	3.27426	-0.151843	0.252641	3.13862	-0.142056	0.315027	3.075	0.287055	0.365586	2.98847	0.28777	0.372786	2.98418	
2843749271984	0.0171043	0.241198	3.2212	0.0432156	0.5751	3.26624	0.0670995	0.899296	3.30378	0.101717	0.863664	3.24564	-0.0622929	0.932775	3.26461	-0.133449	0.664022	3.18631	-0.214382	0.398721	3.22478	-0.164918	0.295502	3.17095	0.0477557	0.809228	3.32585	0.16151	0.579883	3.18796	0.274885	0.453706	3.05725	0.312891	0.412347	3.01761	-0.0486419	0.248206	3.17909	-0.0997634	-0.0633863	3.26278	-0.333829	-0.412712	3.17476	-0.268241	-0.446439	3.04638	0.0771072	0.228779	3.19131	0.188464	-0.177699	3.32825	0.223314	-0.567753	3.36925	0.267333	-0.643092	3.3712	0.0615096	0.819589	3.29653	-0.165217	0.270119	3.17628	-0.157212	0.349896	3.13528	0.309802	0.402607	3.00878	0.310482	0.409171	2.99437	
2843749612725	0.0155162	0.24646	3.21903	0.0425617	0.582946	3.26522	0.068501	0.911592	3.30246	0.101953	0.875594	3.24418	-0.0607207	0.945374	3.26338	-0.123752	0.679294	3.16767	-0.1911	0.423273	3.1786	-0.148055	0.334391	3.13412	0.0488307	0.813741	3.3266	0.16317	0.582658	3.19246	0.275521	0.451647	3.06594	0.313187	0.408678	3.02769	-0.0432641	0.258429	3.17349	-0.136629	-0.0359902	3.27289	-0.328615	-0.408373	3.17674	-0.261661	-0.442563	3.04948	0.0719241	0.232429	3.19046	0.179972	-0.171299	3.33561	0.216018	-0.574702	3.3635	0.259048	-0.652086	3.36187	0.0621773	0.830583	3.2953	-0.17496	0.276132	3.19578	-0.145841	0.317451	3.0971	0.310491	0.400957	3.02	0.310783	0.40554	3.00444	
2843749942001	0.0153303	0.254011	3.21706	0.0419027	0.591245	3.26361	0.0675356	0.919793	3.30029	0.0995444	0.890076	3.23905	-0.0616274	0.953542	3.26127	-0.118593	0.688248	3.15869	-0.19036	0.424067	3.1786	-0.146961	0.327832	3.14328	0.048362	0.820014	3.32581	0.167214	0.585265	3.20357	0.0218681	0.364204	3.09609	-0.0583077	0.291377	3.04811	-0.0408143	0.266639	3.17083	-0.139081	-0.0800054	3.30127	-0.354261	-0.430091	3.17302	-0.356631	-0.524425	3.12179	0.0704056	0.237293	3.1897	0.175021	-0.165171	3.33953	0.212966	-0.575499	3.3624	0.258553	-0.646794	3.37053	0.0612571	0.838922	3.29326	-0.17587	0.268786	3.21228	-0.13808	0.30203	3.10325	-0.091334	0.234057	3.04518	-0.00466176	0.243522	3.01977	
2843750613004	0.0198526	0.271322	3.22601	0.0457298	0.609892	3.2607	0.0714663	0.941894	3.28235	0.101473	0.908258	3.22224	-0.0576505	0.975613	3.24339	-0.115051	0.706818	3.15177	-0.1886	0.437024	3.17786	-0.140647	0.350449	3.15823	0.28051	0.776721	3.27403	0.214579	0.526955	3.13969	0.00231545	0.359773	3.04956	-0.0683848	0.319606	3.06245	-0.0459732	0.284443	3.18376	-0.132644	-0.0199613	3.26694	-0.320382	-0.395606	3.17545	-0.298591	-0.425665	3.02857	0.0855055	0.254005	3.19591	0.168748	-0.15284	3.34794	0.208951	-0.562361	3.35778	0.249886	-0.638479	3.36197	0.0650934	0.860167	3.27948	-0.147247	0.312181	3.16287	-0.129789	0.360455	3.11621	-0.0853274	0.279531	3.05129	-0.0325648	0.28443	3.026	
2843750942308	0.0212579	0.28075	3.23197	0.0443745	0.618135	3.26236	0.0674131	0.948973	3.28118	0.0979783	0.919045	3.21972	-0.0616891	0.982682	3.24222	-0.116405	0.713626	3.14938	-0.188867	0.443427	3.17509	-0.139493	0.351419	3.16584	0.279985	0.784771	3.26809	0.21417	0.532811	3.13813	0.000258223	0.36726	3.0489	-0.0712641	0.327328	3.07257	-0.0463592	0.292334	3.19069	-0.130788	-0.0156967	3.26706	-0.319417	-0.389903	3.17099	-0.299698	-0.420246	3.02385	0.08853	0.263579	3.20051	0.166506	-0.147131	3.34728	0.207681	-0.562467	3.35835	0.25009	-0.638023	3.36207	0.0617854	0.867405	3.27886	-0.142074	0.317378	3.16307	-0.131149	0.377438	3.1315	-0.0893485	0.296114	3.05628	-0.0369367	0.295775	3.03229	
2843751272374	0.022141	0.283387	3.23629	0.0451051	0.619061	3.26281	0.0685434	0.949138	3.27973	0.0976529	0.923804	3.21624	-0.0605594	0.982847	3.24078	-0.117354	0.714127	3.14829	-0.190931	0.444289	3.17436	-0.145558	0.352098	3.18723	0.283873	0.784911	3.26351	0.215131	0.540397	3.13805	-0.000681233	0.37689	3.04974	-0.0661184	0.335271	3.07967	-0.0467123	0.296238	3.19743	-0.130009	-0.0138578	3.26964	-0.320291	-0.364328	3.16377	-0.302021	-0.395207	3.01648	0.0901475	0.265063	3.2031	0.166376	-0.146634	3.34884	0.207099	-0.562275	3.35899	0.249608	-0.638452	3.36127	0.0626573	0.867765	3.27804	-0.148196	0.320013	3.1836	-0.140652	0.366504	3.15782	-0.0812812	0.31114	3.06727	-0.0428501	0.305505	3.04238	
2843751613000	0.0200938	0.295585	3.2408	0.0439486	0.627826	3.26171	0.0674148	0.95529	3.2729	0.0973366	0.931421	3.20911	-0.0616858	0.98899	3.23395	-0.118608	0.718885	3.14613	-0.190739	0.44861	3.17235	-0.144423	0.353376	3.19153	0.28386	0.791306	3.25502	0.216087	0.54662	3.14035	0.000241732	0.383071	3.05202	-0.0653012	0.342609	3.08809	-0.049777	0.308359	3.20023	-0.133154	-0.00857092	3.27199	-0.319155	-0.381176	3.16391	-0.302321	-0.412521	3.01667	0.0893772	0.276388	3.20892	0.165924	-0.138249	3.34847	0.209385	-0.562694	3.36098	0.250551	-0.63954	3.36335	0.0616041	0.874459	3.27267	-0.148563	0.326623	3.1916	-0.13937	0.366559	3.16044	-0.0758557	0.317384	3.0736	-0.0398054	0.311296	3.04825	
2843752272322	0.0190523	0.300376	3.24788	0.0423233	0.634041	3.26192	0.0641986	0.963598	3.26497	0.0948991	0.943422	3.2002	-0.0648978	0.997284	3.22602	-0.119368	0.725295	3.14294	-0.188575	0.454389	3.17077	-0.140124	0.369434	3.19876	0.281508	0.799179	3.24664	0.214514	0.552554	3.14121	-0.0013682	0.388953	3.05287	-0.0660485	0.343156	3.09321	-0.0520526	0.312743	3.20978	-0.181212	-0.0897389	3.26999	-0.335288	-0.410213	3.15679	-0.319697	-0.442257	3.00978	0.0893029	0.281384	3.21418	0.168348	-0.13058	3.35863	0.208149	-0.55695	3.36739	0.250587	-0.635974	3.36292	0.058885	0.882275	3.26693	-0.14128	0.331644	3.18386	-0.129736	0.327283	3.14444	-0.0760985	0.333862	3.08376	-0.0448378	0.321575	3.06033	
2843752612746	0.0169025	0.304746	3.25343	0.0407734	0.637066	3.26217	0.0624454	0.965761	3.26093	0.0934248	0.94794	3.19552	-0.0666496	0.999442	3.22198	-0.117265	0.727535	3.13565	-0.187791	0.458002	3.17001	-0.141607	0.370351	3.20643	0.280843	0.797317	3.24826	0.214666	0.556578	3.14269	-0.00121517	0.392965	3.05436	-0.0637876	0.343015	3.09987	-0.053271	0.31659	3.21339	-0.179449	-0.085373	3.27184	-0.334689	-0.412076	3.15975	-0.318212	-0.444885	3.01309	0.0863285	0.285987	3.2215	0.165866	-0.128019	3.36141	0.207933	-0.560318	3.36889	0.252281	-0.637526	3.36641	0.0572493	0.88465	3.26408	-0.143405	0.337794	3.19286	-0.129466	0.331711	3.14957	-0.0719449	0.334172	3.08677	-0.0477713	0.322524	3.06933	
2843753271965	0.0143378	0.310122	3.26018	0.0408357	0.639118	3.26353	0.0662064	0.963232	3.25766	0.0946198	0.950951	3.19019	-0.0628964	0.996917	3.21871	-0.11625	0.725322	3.13321	-0.188802	0.456847	3.17041	-0.141233	0.375246	3.20842	0.287419	0.784488	3.25735	0.214355	0.5598	3.14457	-0.00152378	0.396178	3.05624	-0.0647338	0.347206	3.10543	-0.0555764	0.32443	3.2208	-0.153643	-0.0153754	3.28795	-0.331451	-0.38604	3.15958	-0.312292	-0.420137	3.01357	0.0838528	0.289143	3.22722	0.161417	-0.124277	3.36934	0.206054	-0.561035	3.36927	0.25149	-0.6406	3.35794	0.0594916	0.884156	3.26175	-0.142585	0.333445	3.18726	-0.129479	0.325613	3.14444	-0.0682463	0.338621	3.09357	-0.0626132	0.338701	3.07315	
2843753612726	0.0138101	0.312094	3.26309	0.0416652	0.640818	3.26225	0.0717606	0.965649	3.24386	0.100643	0.949309	3.17748	-0.057359	0.999328	3.20491	-0.113855	0.726407	3.12709	-0.187843	0.459231	3.16902	-0.141271	0.3782	3.20823	0.291838	0.786222	3.24589	0.211221	0.557345	3.14451	-0.00464726	0.393731	3.05618	-0.0619669	0.338645	3.10015	-0.0557253	0.327572	3.22332	-0.153684	-0.0156425	3.28793	-0.324473	-0.391299	3.16508	-0.306276	-0.426741	3.01944	0.0829563	0.290042	3.23063	0.161521	-0.123962	3.37105	0.206548	-0.564696	3.37027	0.25045	-0.64409	3.36223	0.0636897	0.886331	3.25208	-0.145805	0.339279	3.19569	-0.129343	0.336029	3.14844	-0.0677787	0.330227	3.08927	-0.0607573	0.334105	3.06965	
2843753942053	0.0137014	0.312524	3.26381	0.0424319	0.641353	3.26127	0.0736894	0.965116	3.24078	0.103104	0.948377	3.17462	-0.0554353	0.998796	3.20184	-0.113032	0.725693	3.12529	-0.188164	0.460117	3.17363	-0.141322	0.375972	3.20513	0.293755	0.785618	3.24272	0.210601	0.558019	3.14391	-0.00534763	0.39434	3.05555	-0.0624908	0.340511	3.1061	-0.0557457	0.32799	3.22379	-0.153851	-0.0157259	3.28791	-0.323646	-0.392463	3.16719	-0.305848	-0.42821	3.02162	0.082759	0.290387	3.23155	0.160217	-0.124292	3.37096	0.206135	-0.565225	3.36911	0.249788	-0.644349	3.36229	0.0656422	0.886	3.24895	-0.141314	0.333505	3.18506	-0.129502	0.324842	3.15099	-0.0593737	0.330444	3.09127	-0.0521165	0.325366	3.07113	
2843754612804	0.0144212	0.310237	3.26677	0.0464085	0.639353	3.2571	0.0826324	0.960109	3.22566	0.112075	0.941784	3.15991	-0.0465168	0.993795	3.18672	-0.109823	0.720246	3.11791	-0.185953	0.455392	3.16824	-0.14088	0.374041	3.20526	0.224981	0.797783	3.20354	0.212872	0.557072	3.14468	-0.00311023	0.393377	3.05631	-0.0574728	0.338017	3.10269	-0.053739	0.323861	3.22841	-0.155328	-0.0167297	3.28715	-0.324829	-0.393855	3.16733	-0.313793	-0.430709	3.02151	0.0827275	0.289087	3.23327	0.153631	-0.12862	3.3685	0.202571	-0.552739	3.36223	0.207891	-0.588199	3.21649	0.0736271	0.881398	3.23627	-0.142605	0.3335	3.18776	-0.129472	0.325961	3.14693	-0.0593737	0.330444	3.09127	-0.0564935	0.332141	3.07287	
2843754942032	0.0142725	0.309462	3.26757	0.0481152	0.638041	3.25458	0.0859164	0.958025	3.22035	0.114402	0.939948	3.15431	-0.0432419	0.991713	3.18142	-0.108501	0.718073	3.11545	-0.18537	0.453875	3.16755	-0.141516	0.373735	3.20557	0.181373	0.8069	3.15711	0.213475	0.55706	3.14414	-0.00250404	0.393369	3.05577	-0.0639475	0.344996	3.10843	-0.0527891	0.323064	3.22954	-0.155604	-0.0173136	3.28744	-0.322838	-0.395988	3.16949	-0.328631	-0.432173	3.02355	0.0812166	0.288044	3.23401	0.153794	-0.129725	3.36839	0.204035	-0.567496	3.36804	0.247721	-0.643998	3.36812	0.0765996	0.879405	3.23139	-0.143074	0.330073	3.18546	-0.132098	0.323216	3.15203	-0.0679909	0.348202	3.09926	-0.0634656	0.342396	3.085	
